,mileage,s_max,s_min
951,33.60771684,1,-1.000021007
952,25.34264757,1,-1.021567415
953,28.1077119,0.922377553,-1
954,26.258761,1,-0.999999907
955,31.84985802,1,-1
956,24.21162545,0.951391534,-0.999999768
957,26.85264171,1,-1
958,31.75827025,1,-1
959,26.87124947,1,-1
960,31.95220483,1,-1
961,33.36732498,1,-1
962,32.4523026,1,-0.89869966
963,30.47095442,1,-1
964,32.2292768,1,-1
965,39.26047794,1,-1
966,36.40716863,1,-1
967,37.47798323,1,-1
968,35.18834654,1,-1
969,33.10272571,1,-0.996308168
970,26.91456001,1,-1
971,27.25382847,1,-1
972,30.55464664,1,-1
973,28.72154601,1,-1
974,30.64634195,1,-1
975,20.62729172,1,-1
976,32.56864645,1,-1
977,29.34565145,1,-1.006159429
978,34.38988308,1,-1
979,27.97480638,1.007699998,-1.018838952
980,33.97363616,1,-1
981,29.73780103,1,-1
982,26.22800207,1,-1
983,31.53666604,1,-1
984,35.49468671,1,-1
985,29.16872666,1,-1
986,35.00887083,1,-1
987,33.895243,1,-1
988,35.9213041,1,-1
989,37.26807556,1,-1
990,38.09927666,1,-1
991,33.78971131,1,-1
992,30.332005,1,-1
993,32.50283576,1,-1
994,36.86844862,1,-1
995,35.1271943,1,-1
996,27.50594385,1,-1
997,31.46596263,1.011637266,-1
998,27.606317,1,-1
999,35.65228044,1,-1
1000,35.29839578,0.974948041,-1
1001,30.9459328,1,-1.000562285
1002,28.90483482,1,-1
1003,27.28174598,1,-1
1004,29.16545493,1,-1
1005,33.72323009,1,-1
1006,29.47871652,1,-1
1007,34.05787305,1,-1
1008,35.24904802,1,-1
1009,27.63091305,1,-0.963874387
1010,29.31729999,1,-0.951404895
1011,29.31001741,1,-1
1012,35.18970773,1,-1.00162263
1013,32.5214947,1,-1.026405551
1014,30.0063313,0.965253485,-1.002388884
1015,28.07434659,1,-1
1016,30.8215123,1.001413802,-1
1017,28.51733277,1,-1
1018,37.71687348,1,-1
1019,34.27346597,1,-1
1020,30.64310892,0.890668425,-1.001112876
1021,27.99364775,1,-1.000013759
1022,28.55398814,1,-1
1023,27.80651188,1,-1
1024,31.1463713,1,-1
1025,29.71064461,1,-1.000248859
1026,32.85247071,1.000076565,-0.999999992
1027,29.97184241,1,-1
1028,32.65586417,1,-1.003236755
1029,34.02801909,1,-1
1030,27.7114741,1,-1
1031,32.10906714,1,-1
1032,26.45080172,1,-1
1033,25.10355847,1,-1
1034,30.44193674,0.999996236,-1
1035,31.92092041,0.8723531,-0.983149169
1036,26.81546702,1,-1
1037,37.38192673,1,-1
1038,35.43772373,1,-1
1039,33.24622018,1,-1
1040,31.93951464,1,-1
1041,26.46996649,1,-1
1042,30.01715188,0.964780301,-1.030391534
1043,31.2316555,1,-1
1044,26.96278215,1,-1
1045,32.95792394,1,-1
1046,32.69621554,1,-0.999967397
1047,27.23584584,1,-1
1048,24.21604956,1,-1.018432726
1049,34.81152596,1,-0.959885275
1050,31.57920351,1,-1
1051,34.68072084,1.004354094,-1
1052,32.82981681,1,-1
1053,37.25177171,1,-0.922704493
1054,33.89697953,1,-1
1055,33.17561552,1,-1
1056,36.74137398,1,-1
1057,35.09720144,1,-1
1058,37.30767578,1,-1
1059,33.72411914,1,-1
1060,33.29112829,1,-1
1061,19.15177882,1,-1
1062,33.98804021,1.010564838,-1
1063,38.30713137,1,-1
1064,34.31791218,1,-1
1065,35.04142045,1,-1
1066,24.18203378,1,-1.012981554
1067,27.74894027,1,-1
1068,30.03427623,1,-1
1069,32.77012326,1,-1
1070,30.46122837,1,-1.008680052
1071,34.09099841,1,-1
1072,37.99945166,1,-1.007916173
1073,34.1138311,1,-1
1074,35.93600162,1.006423587,-1
1075,31.08475237,1,-1
1076,35.64429717,1,-1
1077,32.44576518,1,-1
1078,29.98620219,1,-1
1079,35.08008961,1,-1
1080,33.91810193,1,-1
1081,23.3673778,1,-1.001156593
1082,31.69630627,1,-0.797808086
1083,30.18186961,1,-0.861793808
1084,33.62172977,1,-1
1085,25.235434,1,-1
1086,31.56417002,1,-1
1087,25.6388161,1,-1
1088,28.46571355,1,-0.921618236
1089,30.64899227,1,-1
1090,28.96156462,1,-1.000356169
1091,30.56141198,1,-0.89132682
1092,28.17675955,1,-0.999999999
1093,33.42765466,1,-0.947354241
1094,32.48129085,1,-1
1095,29.44182778,1,-1
1096,29.58980606,1,-1
1097,29.15746585,1,-1
1098,26.13908473,1,-1
1099,30.77828465,0.904124822,-1
1100,28.90262324,1,-1
1101,30.9058172,1,-1
1102,33.13411787,0.902625092,-1
1103,32.27989351,1,-1
1104,28.81672103,0.876256649,-1
1105,25.4325433,0.916762467,-0.999999985
1106,37.43457221,0.934751734,-1
1107,28.41791844,1,-1
1108,31.99461896,1,-1
1109,37.17030712,1,-1
1110,27.6610414,1,-1
1111,31.71157655,1,-1.004344476
1112,31.72809059,1,-1
1113,25.12713373,1.007404195,-0.99999999
1114,31.17529524,1.012479707,-1
1115,30.74120591,1.003888599,-0.998981484
1116,34.69196289,1,-0.856900138
1117,29.83103195,1,-0.985491692
1118,31.43951911,1,-1
1119,30.67988316,1,-1
1120,35.51629171,1,-1
1121,36.98555199,1,-1.007328038
1122,23.65183715,1,-1.003203652
1123,31.49223202,1.002466702,-0.752319724
1124,30.15545162,1,-1
1125,31.47395485,1,-0.996755778
1126,34.67549452,1,-1
1127,30.87498163,1,-1
1128,19.30063924,1.002425366,-1.000040081
1129,30.32995004,1,-0.999999999
1130,35.03610159,1,-1
1131,31.8627206,1,-1
1132,37.16241958,1,-1
1133,31.69281756,1,-1
1134,27.42273537,1,-1
1135,37.0916306,1,-1.000379508
1136,32.06035398,1,-0.991046077
1137,33.24286602,1.001138177,-1
1138,34.2532542,1,-1
1139,23.48138691,1,-1.000364488
1140,25.87556769,1,-1
1141,32.72734691,1,-1.000053913
1142,36.51408497,1,-1
1143,31.18663766,1,-0.999999859
1144,37.98985905,1.005383218,-1
1145,34.07032534,1,-1
1146,39.96846994,1,-1
1147,40.9219307,1,-1
1148,30.08040187,1,-1
1149,38.83018385,1,-1
1150,36.2168249,1,-1
1151,26.57110989,1.004110879,-1
1152,34.29622456,1,-1
1153,41.35115761,1,-0.999988639
1154,40.43886775,1,-1
1155,32.02746023,1,-1
1156,38.53425036,1,-1
1157,29.84540894,1,-1
1158,30.36070486,1,-1.00249168
1159,34.1077275,1,-1
1160,30.49895262,1,-1
1161,32.17416711,1,-1
1162,31.95379945,1,-0.999999991
1163,26.91320813,1.004794531,-0.999999998
1164,37.2050979,1,-1
1165,38.06757547,1,-1
1166,37.87566315,1,-1
1167,30.24847005,1,-0.905871655
1168,32.18250931,1,-1.017368616
1169,30.23563396,1,-1
1170,32.4911962,1,-1
1171,31.88112772,1,-1.003431726
1172,30.57750115,1,-1.000461201
1173,28.84940658,1,-1
1174,30.73802826,1,-1.004162092
1175,30.74919181,1,-1
1176,32.61941868,1,-1
1177,29.1385842,1,-1
1178,32.03369914,1,-1
1179,31.80101253,1,-1
1180,30.5786702,1,-1.002001175
1181,26.71897228,1,-1
1182,32.4711227,1,-1.010177342
1183,26.72465575,1,-0.879222243
1184,32.04192368,1,-1
1185,32.0762438,1,-1
1186,35.65234158,1,-1
1187,37.92269909,1,-1
1188,32.868889,1,-0.933976541
1189,34.93650934,1,-0.737591763
1190,32.31637326,1,-1.010019648
1191,27.73632385,1,-1
1192,27.41391301,1,-1.01379642
1193,37.61022409,1,-1
1194,36.87318733,1,-1
1195,34.02026335,1,-1
1196,33.52818406,1,-1
1197,30.75479357,1,-1
1198,30.11425806,1,-0.990856904
1199,31.94027356,1,-1
1200,33.9173491,1,-1
1201,30.25268464,1,-1
1202,31.53318203,1,-1
1203,30.30635089,1,-1
1204,36.58606147,1,-1.000561806
1205,24.23799039,1,-1
1206,30.08444881,1,-1.002414008
1207,33.6174547,1,-1
1208,35.01654929,1,-1
1209,33.20595237,1,-1
1210,30.29291325,1,-1
1211,34.07418391,1,-1.00044465
1212,31.14212243,1,-1
1213,22.24919263,1,-1
1214,30.66848424,1.002317406,-1
1215,34.33107264,1,-1
1216,26.47002904,1,-1
1217,28.66971999,1,-1.003219278
1218,34.12531672,1,-1
1219,29.50974918,1,-0.999999694
1220,34.56262775,1,-0.995751681
1221,30.90211066,1,-1
1222,32.87301476,1,-1
1223,32.81979971,1,-1
1224,32.97624838,1,-1
1225,35.45698813,1,-0.976588428
1226,37.39058608,0.949868378,-0.987583211
1227,34.65271336,0.896038792,-1
1228,36.96511264,1,-1
1229,27.4474709,1,-1
1230,21.43024621,1,-1.000060982
1231,30.28515402,1,-1
1232,31.31649671,1,-0.979067228
1233,27.55691908,1,-1
1234,21.11956123,1.03465495,-1.000845017
1235,19.33739715,1,-1.000009812
1236,27.8112125,1,-1
1237,24.31026223,1,-1
1238,29.24221416,1,-1.002691986
1239,28.46054753,1,-1
1240,33.72470004,1,-1
1241,33.11158941,1,-1
1242,29.41856492,1,-1
1243,29.49957996,0.934647304,-0.999999992
1244,28.14508565,1,-1
1245,25.54705085,1,-1
1246,27.77209104,1,-1
1247,30.37163042,0.941068231,-1
1248,18.42085192,1,-0.999999999
1249,25.37743175,1,-1
1250,29.53257337,1,-1
1251,27.29280146,1,-1
1252,27.07310268,1,-0.901274426
1253,25.03936968,1,-1
1254,29.94140967,1.001074525,-1
1255,32.75474625,0.83787895,-1.004113176
1256,25.46160162,1,-1
1257,33.35041502,1,-1
1258,39.24810905,0.96612749,-1
1259,32.7398538,1,-1
1260,36.84685604,1,-1
1261,33.53163031,1,-0.99999938
1262,32.30832653,1,-1
1263,31.19934592,1,-1
1264,29.96725608,1,-1
1265,32.83827083,1,-1.003145666
1266,29.63336027,1,-1
1267,34.47952027,1,-1
1268,34.20490549,1,-1
1269,33.3473102,1,-0.977305706
1270,30.10990387,0.995527928,-0.963489853
1271,35.50866236,1,-0.999997968
1272,35.31068154,1,-0.976393165
1273,34.09529474,1,-1
1274,30.69223333,1,-1
1275,28.51742424,1,-1
1276,27.91461543,1.003479512,-1
1277,32.75020167,1,-1
1278,34.2968115,1,-1
1279,25.46745862,1,-0.662558067
1280,29.62863502,1.001503371,-1
1281,35.12179004,1,-1
1282,29.72475075,1,-1
1283,33.99256149,1,-0.999534919
1284,40.17526024,1,-1.00203232
1285,37.6035291,0.994804825,-1
1286,27.84935119,1,-0.999999997
1287,27.75817358,1,-1
1288,28.28825717,1.000069418,-1.01451547
1289,34.91702273,1.001227103,-1
1290,27.15909957,1,-1
1291,33.96878403,1,-0.983448374
1292,32.75742497,0.979725524,-1
1293,34.07351761,1,-1
1294,32.9656895,1,-1
1295,38.59907127,1,-1
1296,39.60730089,1,-1
1297,39.497488,1,-1
1298,36.5139407,1,-1
1299,36.55660603,1,-0.916782824
1300,37.54142627,1,-1
1301,27.88782627,1,-1.007824236
1302,31.06277818,1,-1
1303,30.52925624,1,-0.999999987
1304,34.03911005,1.018892286,-0.999426965
1305,35.31389921,1,-1
1306,34.01966937,1,-1
1307,28.39519309,1,-1
1308,30.86040024,1,-1
1309,35.22714545,1,-1
1310,40.51570451,1,-1
1311,38.35985648,1,-1.08241039
1312,31.85837026,1,-1.001573324
1313,38.33606264,1,-1
1314,34.43607111,1,-1
1315,32.23543197,1,-1
1316,39.32007734,1.003094955,-1
1317,32.46741937,1,-1
1318,31.61512447,1,-0.996234658
1319,29.98465209,1,-1
1320,33.34541312,0.99048537,-0.999999994
1321,34.42547562,1.006485826,-1
1322,34.5676551,1,-0.961752409
1323,35.18966873,1,-1
1324,34.04737468,1,-1
1325,32.8736557,1,-1
1326,36.87220599,1,-1
1327,32.34298663,1,-1
1328,40.83396379,1,-1
1329,34.08264379,1,-1
1330,38.6004276,1,-1
1331,34.84879292,1,-1
1332,32.35048434,1,-1
1333,32.69340414,1,-1
1334,35.98960345,1,-1
1335,34.99690057,1.005396809,-1
1336,26.97780668,1,-1.013930367
1337,28.68648719,1.005256925,-1.00532302
1338,30.87597557,1.007988887,-1
1339,38.78743289,1,-1
1340,30.84814855,1.015676497,-1
1341,32.93183601,1,-0.999999435
1342,38.66466564,1,-0.938707684
1343,31.53869034,1,-1
1344,29.60383501,1,-1
1345,31.16426986,1,-1
1346,32.81032428,1,-1
1347,37.74006737,0.874170197,-1
1348,33.1098326,1,-1
1349,37.10157363,1,-1.005019144
1350,33.84931834,1,-1
1351,28.56962928,1,-1
1352,34.53981263,1.001751946,-1
1353,34.89808883,1,-1
1354,35.0965285,1,-1.001894825
1355,32.31874048,1,-1
1356,38.16305461,1,-1
1357,37.93768569,1,-1
1358,37.99690181,1,-1.000561724
1359,33.66389258,1,-0.965474788
1360,30.02110222,1.006935222,-1
1361,34.06988883,1,-1
1362,27.84298701,0.999999998,-1
1363,26.81638638,1,-1
1364,31.07035508,1,-1
1365,33.12176326,1,-1
1366,34.88339875,1,-1
1367,33.9784409,1,-1
1368,25.98775002,1,-1
1369,28.57877751,1,-1.001672423
1370,24.08877294,1.025073541,-1
1371,24.07730326,1,-1
1372,29.22713972,1,-1
1373,28.49578579,1,-1.000999761
1374,25.01206971,1,-1.000447427
1375,25.10040134,1,-1
1376,36.7308275,1,-0.999961684
1377,24.09846961,1,-1
1378,38.52704016,0.832271378,-0.969910433
1379,24.00199394,1,-1
1380,32.03035152,1,-1
1381,30.82701921,1,-0.976091913
1382,27.80052224,1,-0.999999988
1383,32.91218513,1,-1
1384,36.71218113,1,-1.009943059
1385,29.15568524,1,-1.005529549
1386,25.95190768,1,-1
1387,35.53848448,1,-1
1388,37.03118425,1,-1
1389,34.99210458,0.962767754,-1
1390,30.83988375,1,-1
1391,29.3102164,1,-1
1392,35.42854383,1,-0.999999999
1393,32.35195505,1,-0.970425538
1394,36.77869884,1,-1
1395,34.14672064,1,-1
1396,32.57498812,1,-1.005019514
1397,32.40453457,1,-1.012717925
1398,32.45938832,1,-1
1399,31.89540463,1,-1
1400,35.20321112,1.00273378,-1
1401,25.67378599,1,-1
1402,27.36648583,1,-1.008652243
1403,34.55308479,1.000016238,-1
1404,34.30902261,1,-0.883408978
1405,33.82394759,1,-1
1406,28.2845818,1.004549102,-0.999992262
1407,23.8856534,1,-1
1408,32.08375957,1,-1
1409,24.51825056,1,-1.019643998
1410,27.64658148,1,-1.017363279
1411,32.49164547,1,-1
1412,30.17525119,1,-0.980998123
1413,32.17916805,1,-1
1414,31.2719604,1,-0.993205475
1415,24.82336693,1,-1
1416,33.06846889,1,-1
1417,27.88562211,1.000635053,-1
1418,26.34999233,1,-1
1419,30.42308486,1,-1
1420,28.29930127,1,-0.944770142
1421,34.77209638,1.004324089,-1
1422,31.32380518,1,-1
1423,35.19873032,1,-0.791869315
1424,36.71107981,1.001428818,-1
1425,38.29256259,1,-0.950465088
1426,29.9513258,1,-1
1427,30.07959536,1,-0.999999999
1428,30.21068552,1,-1
1429,25.59797231,1,-1
1430,31.36928052,1,-1
1431,32.42948079,1,-0.86911079
1432,30.1130078,1,-0.999999997
1433,29.77273476,1,-1
1434,24.37805629,1,-1
1435,30.94820258,1,-0.773528221
1436,31.19962562,1,-1
1437,34.4769948,1,-1
1438,34.71440956,1,-1.000849225
1439,31.799024,0.943183016,-1
1440,34.79458885,1,-0.948258543
1441,33.12855162,1,-0.999999986
1442,28.35667977,1,-1
1443,29.14902622,1,-0.999994422
1444,17.42023403,1.000413408,-1
1445,32.65820921,1,-1.000538649
1446,29.97490796,1,-1
1447,30.61817011,1,-1
1448,22.33105655,1.04763926,-1
1449,33.22731483,1.000118526,-0.994282965
1450,30.50576921,1,-1
1451,29.69881708,1,-1
1452,35.69892769,1,-1
1453,31.7331776,1,-1
1454,30.15642488,1,-1
1455,35.18036957,1,-1
1456,32.19326936,1.004889112,-1
1457,33.19373991,1,-1
1458,43.46351201,1.000840197,-1
1459,37.2444698,1,-0.770224688
1460,36.32052761,1,-1
1461,31.66584897,1,-0.966815708
1462,31.45210766,1,-1
1463,26.71000302,1,-1
1464,22.46361648,1,-1
1465,36.5505638,1.000319812,-1
1466,31.95338051,0.960377101,-0.917951838
1467,34.9715827,1,-1
1468,29.88953231,1,-1
1469,32.37388388,1,-1.000148077
1470,24.66085638,1,-1
1471,29.92611824,1,-1.021430782
1472,33.92692401,1,-1
1473,27.64407141,1,-1
1474,32.48414322,1.000368054,-1
1475,29.30396184,1,-1
1476,34.7921507,1,-1
1477,32.31385785,1,-1
1478,39.40287632,1,-1
1479,38.45308894,1,-1
1480,25.89626567,1,-1
1481,40.91246592,1,-1
1482,24.80545477,1,-1
1483,35.36486669,1,-1
1484,27.05177663,1,-1
1485,32.31207109,1,-0.993774776
1486,30.77292489,1,-1
1487,31.09886686,1,-0.992249468
1488,25.83097571,1,-1
1489,31.89866241,1,-1
1490,35.64365752,1,-0.96925834
1491,36.83858932,1,-1
1492,38.48530545,1,-1
1493,31.67360331,1,-1
1494,35.27204561,1,-1
1495,32.21078697,1,-1
1496,30.44628849,1.014060015,-0.999999667
1497,29.33434607,1,-1
1498,30.09822184,1.000306689,-1.006728905
1499,29.2627897,1,-1
1500,42.90001965,1,-1
1501,29.47595956,1,-1
1502,27.7340095,1.042578591,-1.040881503
1503,32.47189034,1,-0.809015779
1504,23.56938956,1,-0.999999999
1505,39.7470368,1,-1
1506,24.83429609,1,-1.013339139
1507,33.74950612,1,-1
1508,33.84251396,1,-1
1509,36.2682868,1,-1
1510,29.03834895,1,-0.970884986
1511,30.62400404,1,-1
1512,36.75537393,1,-1
1513,30.19188306,1,-1
1514,35.89332137,0.871421433,-1
1515,26.60427667,1,-1
1516,36.67933556,1,-1
1517,40.40701731,1,-1.004201914
1518,33.03319597,1,-1
1519,36.16622913,1.055188129,-1
1520,33.08459425,1.0002402,-1
1521,33.24030144,1,-1.019300658
1522,28.50257472,1.017313673,-1
1523,35.20859894,1,-1
1524,34.57085519,1,-1
1525,37.63117252,1,-1
1526,47.54097305,1,-1.001170804
1527,47.39301442,1,-1
1528,39.85444149,1,-1.031077885
1529,34.27661261,1,-1.022989035
1530,23.52923205,1,-1
1531,31.98873047,1,-1
1532,34.72140508,1,-1
1533,31.58218388,1,-1
1534,30.10360771,1,-1
1535,35.17099313,1,-1
1536,29.74118242,1,-1
1537,36.82321978,1,-1
1538,37.18729315,1,-1
1539,38.26272727,1,-0.960970971
1540,28.92749286,1,-1.00417146
1541,35.15418772,1,-1
1542,27.76053474,1.000342445,-1
1543,26.25853272,1,-0.999999997
1544,28.17906616,1.001636355,-1
1545,27.63116336,1,-0.999999965
1546,17.50540953,1,-1.002464941
1547,28.80444608,1,-1
1548,40.04304727,1,-1
1549,34.69898943,1,-1
1550,29.73591046,1,-0.999999473
1551,30.905662,1,-1
1552,32.98193921,1,-0.999999999
1553,29.25781149,1,-1
1554,27.19907684,1,-1
1555,27.8201336,1,-1
1556,29.48755983,1,-1
1557,32.06339036,1,-0.949914493
1558,36.9883313,1,-1
1559,28.19533499,1,-1
1560,32.45763176,1,-0.999999961
1561,33.97912598,1,-1
1562,33.69894916,1,-1
1563,27.76302041,1,-1
1564,37.43247841,1,-1
1565,39.98731641,1,-1
1566,28.40454042,1,-1
1567,28.42182689,1,-1
1568,18.53431361,1,-1
1569,30.75157108,1.00041319,-1
1570,36.09783214,1.000469891,-1.029491624
1571,31.4698883,1.009856078,-1
1572,30.6123031,1,-1.014425286
1573,34.1474462,1,-1
1574,25.88580243,1,-1
1575,25.73984653,1,-1.003323334
1576,23.31049891,1,-0.999999998
1577,26.71094428,1,-1
1578,33.34681234,0.975547974,-0.942158924
1579,28.47969758,1,-1
1580,33.52599093,1,-1
1581,27.96484992,1,-1
1582,28.05265219,1,-1
1583,30.8756358,1,-1
1584,20.33502816,1,-1
1585,27.1821455,0.671567289,-0.850658544
1586,32.7100236,1,-1
1587,24.09967722,0.999999194,-1
1588,28.05097048,0.985324888,-1
1589,31.7240407,1.001844368,-0.99995644
1590,32.02362064,1,-1.000199896
1591,32.84164985,1,-1
1592,32.7959067,1,-1
1593,27.13425968,1,-1.002754702
1594,29.30918292,1,-1
1595,30.48283862,1,-1
1596,30.81760743,1,-1.006225012
1597,31.49796136,1,-0.999999999
1598,30.80790535,1,-0.999999962
1599,33.56962675,1,-1
1600,26.99023532,1,-1
1601,37.40160227,1,-1
1602,38.20169926,1,-1
1603,30.09775894,1,-1
1604,31.68961789,1,-1.002828438
1605,31.59909579,1,-1
1606,28.06027814,1,-1
1607,30.38671871,1,-1
1608,34.87408844,1,-1
1609,27.56261816,1,-1
1610,34.86792067,1,-1
1611,33.8594868,1,-1
1612,31.79839611,0.803980399,-1
1613,26.98533441,1,-1
1614,32.21819457,1,-1.0003284
1615,22.3077633,1,-1
1616,12.24076841,1.002488245,-1
1617,39.62067559,1,-1
1618,36.75328549,1.00140964,-1
1619,27.70790548,1.005685777,-1
1620,36.41317113,1,-1
1621,32.07584999,1,-1
1622,39.3764376,1,-0.995032138
1623,38.67139467,1,-1
1624,44.47947748,1.005875878,-1
1625,39.56748848,1,-1
1626,37.29668943,1,-1
1627,32.93148945,1,-1
1628,32.52701136,1,-1
1629,32.00938672,1,-1
1630,29.09546793,1,-1
1631,31.48351898,0.952321941,-1
1632,29.62503314,1,-0.999999008
1633,32.0433727,1,-0.999999206
1634,37.93375773,1,-0.924278523
1635,30.76332244,1,-0.999999941
1636,34.05331004,1,-0.999999999
1637,29.73315452,1,-1
1638,32.84831669,1,-1
1639,38.84387873,1,-1.00075719
1640,32.65187881,1,-1.005498865
1641,34.12108416,1.068935435,-1.000777084
1642,42.19403539,1,-1.000522114
1643,24.46373303,0.999999997,-1
1644,38.58574366,1,-1
1645,27.07790358,1,-1.102281358
1646,32.26992602,1,-1
1647,32.51758067,1,-1
1648,36.89042497,1,-1.033952068
1649,23.74946867,1,-1.008940719
1650,28.82836461,1,-0.999999991
1651,16.64263685,1.012326219,-1
1652,34.34224011,1,-1
1653,36.91920946,1,-1
1654,27.34410599,1,-1
1655,28.62498569,1,-1
1656,23.75293912,1,-1
1657,30.86754697,1,-1
1658,27.53678864,0.595222474,-1
1659,27.98785357,1,-1
1660,31.5760034,1,-1
1661,30.19497917,1,-1
1662,32.96362535,1,-1.000142848
1663,20.25671039,1,-1
1664,25.10762696,1,-1
1665,34.2975982,1,-0.813251199
1666,28.32482152,1,-1
1667,35.64178654,1,-0.892706895
1668,37.41187451,1,-1
1669,31.44631601,1,-1
1670,34.86538307,1,-0.994229672
1671,31.40564852,1,-0.992221461
1672,34.29849529,0.802058023,-1
1673,23.16313544,1,-1
1674,25.53087897,1,-1.000213377
1675,26.21376362,1,-1.00040334
1676,35.89024856,0.905627541,-1
1677,33.09222927,1,-1
1678,20.34407775,1,-0.999999957
1679,33.77709038,1,-1
1680,31.24517172,1,-0.999293469
1681,31.5281963,1,-1
1682,31.31957057,0.959750622,-1
1683,20.30296062,1,-0.999999997
1684,31.51140369,1,-1.000267084
1685,35.62789325,1,-1.017177888
1686,35.6790919,1,-1
1687,30.89968216,1.000967351,-0.999999988
1688,24.14960849,1.000088665,-1
1689,27.6670339,1,-0.999999999
1690,20.07257925,1.00038231,-1.007902187
1691,29.33006063,1.000049548,-1
1692,34.50915709,1,-1
1693,38.97635343,1,-1.002785431
1694,35.54917242,1,-1
1695,36.29641504,1,-1
1696,31.13558194,1.000223212,-1.001101967
1697,31.22292389,1.011042625,-1
1698,36.7556207,1,-1
1699,34.19121854,1,-1.00267259
1700,34.4737171,1,-0.999999976
1701,26.89444375,1,-1
1702,22.07596682,1,-1
1703,29.58386617,1,-1
1704,30.21379871,1.000066352,-1
1705,26.29378853,1.000160893,-1
1706,21.92303111,1,-1
1707,26.74734007,1.000062886,-1.000046117
1708,32.96515256,1,-1
1709,26.95649097,1.000493552,-1.000044127
1710,32.69929259,1.000099808,-1.000074851
1711,36.38546376,1,-1
1712,30.74676146,1.0118985,-1
1713,32.75252474,1,-1
1714,27.42777667,1,-1.003670403
1715,35.44133735,1,-1
1716,33.77469955,1,-1
1717,32.9551927,1,-1
1718,34.60020517,1,-1
1719,38.60393635,1,-1
1720,33.85882738,1,-1.000358295
1721,39.53819211,1,-1
1722,37.44964928,1,-1
1723,41.50443284,1,-1
1724,36.03335854,0.970700823,-1
1725,30.73145959,1,-1
1726,31.08053391,1,-1
1727,30.7112069,1,-1.000017297
1728,27.14411727,1,-1
1729,22.06470245,1,-1
1730,24.50992289,1.000316129,-1
1731,31.02632612,1,-1
1732,28.48070365,1,-1
1733,36.53699312,1,-1
1734,37.78024407,1,-1
1735,37.90620002,1,-1
1736,41.62655041,1.00131397,-1
1737,34.9571321,1,-1
1738,29.56946749,1,-1
1739,30.25142749,1,-0.947651322
1740,28.75386261,1.000371034,-1
1741,29.26105322,1.000321866,-1
1742,33.74240342,1,-1
1743,25.76563607,1.000183926,-1.000047974
1744,29.6871581,1.000285248,-1
1745,26.12548046,0.840598259,-1
1746,28.42880825,1.000071547,-1
1747,27.91033845,1,-1
1748,28.48257883,1,-1.002215982
1749,38.4199809,1,-0.985111307
1750,33.15087675,1,-1
1751,32.47478118,1,-1
1752,28.73834677,1,-1
1753,34.04887368,1,-1
1754,32.23329355,1.000648735,-0.954936587
1755,32.75647698,1,-1
1756,30.3393104,0.988158866,-1
1757,33.08407476,1,-1
1758,33.61509139,1,-1
1759,29.52249617,1.00064277,-1
1760,28.42513857,1.001512741,-1
1761,31.61914429,1,-1
1762,23.55623828,1,-1
1763,32.16860984,1,-1
1764,32.63524993,1,-1
1765,30.05974936,1,-0.992765516
